17:41:23.704 block157.bin: 621.88;6;69;0;1;40.00;-3.00;0;113;0;42;54;99.80;169.70;168.90;56;3549;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:23.735 block158.bin: 621.92;6;62;0;1;47.00;-9.70;0;113;0;41;55;100.30;172.00;171.40;56;3198;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:23.803 block159.bin: 621.95;6;56;0;1;51.00;-9.80;0;113;0;41;55;100.40;172.30;171.70;56;2923;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:23.857 block160.bin: 621.98;6;51;0;1;58.00;-9.80;0;113;0;41;55;100.40;172.30;171.70;56;2639;127;0;0;0;0;0;0;0;0;0;0;1;1;
17:41:23.914 block161.bin: 622.01;6;45;0;1;64.00;-9.80;0;113;0;41;55;100.50;172.40;171.90;56;2327;127;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:23.971 block162.bin: 622.03;6;39;0;1;75.00;-9.60;0;113;0;41;55;100.50;172.50;171.90;56;2011;125;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:24.045 block163.bin: 622.05;6;33;0;1;93.00;-9.90;0;113;0;41;55;100.50;172.60;172.00;56;1710;126;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:24.112 block164.bin: 622.07;6;28;0;1;107.00;2.40;0;113;0;41;55;100.50;172.60;172.10;56;1461;125;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:24.144 block165.bin: 622.08;6;21;0;1;61.00;-5.50;0;113;0;41;55;100.50;172.40;172.00;56;1089;126;0;0;0;0;0;0;1;0;0;0;1;1;
17:41:24.217 block166.bin: 622.09;6;17;0;1;79.00;5.50;0;113;19;41;55;100.40;172.00;171.70;56;909;124;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:24.278 block167.bin: 622.10;6;23;0;1;111.00;24.10;0;113;31;41;55;100.10;171.10;170.60;56;1213;126;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:24.333 block168.bin: 622.12;6;31;0;1;184.00;45.30;0;113;99;41;55;99.80;170.20;169.20;56;1644;124;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:24.393 block169.bin: 622.14;6;40;0;1;168.00;48.40;0;113;99;42;55;99.70;169.50;168.30;56;2100;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:24.445 block170.bin: 622.16;6;49;0;1;159.00;51.20;0;113;99;42;55;99.60;169.10;167.80;56;2526;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:24.499 block171.bin: 622.19;6;53;0;1;50.00;10.00;0;113;0;42;55;99.50;168.90;167.50;56;2767;125;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:24.557 block172.bin: 622.22;6;55;0;1;76.00;25.50;0;113;23;42;56;99.70;169.40;168.20;56;2838;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:24.608 block173.bin: 622.25;6;54;0;1;43.00;12.60;0;113;13;42;56;99.90;170.30;169.70;56;2824;125;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:24.686 block174.bin: 622.28;6;52;0;1;38.00;0.70;0;113;10;41;56;100.10;171.20;170.80;56;2686;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:24.741 block175.bin: 622.31;6;51;0;1;51.00;14.60;0;113;15;41;56;100.10;170.80;170.50;56;2639;124;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:24.781 block176.bin: 622.34;6;51;0;1;57.00;16.20;0;113;16;41;56;100.00;170.70;170.10;56;2660;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:24.874 block177.bin: 622.37;6;51;0;1;57.00;16.20;0;113;17;41;56;100.00;170.70;170.20;56;2667;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:24.916 block178.bin: 622.40;6;49;0;1;59.00;-9.90;0;113;0;41;56;100.00;170.70;170.20;56;2560;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:24.958 block179.bin: 622.42;6;44;0;1;66.00;-9.80;0;113;0;41;56;100.40;172.20;171.70;56;2271;126;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:25.018 block180.bin: 622.45;6;37;0;1;80.00;-9.90;0;113;0;41;56;100.40;172.30;171.70;56;1951;124;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:25.076 block181.bin: 622.47;6;31;0;1;104.00;-9.80;0;113;0;41;56;100.50;172.40;171.90;56;1598;126;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:25.154 block182.bin: 622.48;6;20;0;1;51.00;-4.50;0;113;0;41;56;100.50;172.60;171.90;56;1036;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:25.212 block183.bin: 622.49;6;21;0;1;76.00;14.00;0;113;19;41;56;100.30;171.50;171.10;56;1106;125;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:25.267 block184.bin: 622.51;6;28;0;1;199.00;30.30;0;113;99;41;56;100.10;170.80;170.20;56;1479;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:25.320 block185.bin: 622.52;6;38;0;1;171.00;46.90;0;113;99;42;56;99.70;169.40;168.20;56;1984;125;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:25.381 block186.bin: 622.55;6;45;0;1;163.00;50.20;0;113;99;42;56;99.60;169.10;167.80;55;2332;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:25.432 block187.bin: 622.58;6;51;0;1;156.00;52.00;0;113;99;42;56;99.50;168.80;167.60;55;2641;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:25.485 block188.bin: 622.61;6;55;0;1;118.00;42.00;0;113;35;42;56;99.50;168.60;167.30;55;2858;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:25.539 block189.bin: 622.64;7;54;0;1;52.00;24.70;0;113;14;42;56;99.90;170.60;170.20;55;2808;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:25.607 block190.bin: 622.67;7;51;0;1;21.00;8.70;0;113;3;41;57;100.10;170.60;170.20;55;2652;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:25.686 block191.bin: 622.69;7;47;0;1;30.00;8.70;0;113;8;41;57;100.30;171.50;171.10;55;2443;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:25.714 block192.bin: 622.72;7;44;0;1;4.00;1.90;0;113;1;41;57;100.20;171.10;170.80;55;2301;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:25.786 block193.bin: 622.74;7;41;0;1;74.00;-10.00;0;113;0;41;57;100.20;171.40;170.90;55;2129;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:25.840 block194.bin: 622.76;7;37;0;1;78.00;16.00;0;113;20;41;57;100.30;171.80;171.50;55;1938;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:25.901 block195.bin: 622.78;7;36;0;1;29.00;6.60;0;113;7;41;57;100.20;171.50;171.00;55;1896;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:25.959 block196.bin: 622.80;7;34;0;1;9.00;4.90;0;113;2;41;57;100.40;172.00;171.50;55;1753;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.006 block197.bin: 622.82;7;33;0;1;23.00;1.80;0;113;3;41;57;100.20;171.50;171.10;55;1707;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.082 block198.bin: 622.84;7;35;0;1;173.00;45.30;0;113;99;41;57;100.00;171.00;170.50;55;1839;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.140 block199.bin: 622.86;7;44;0;1;163.00;49.60;0;113;75;41;57;99.60;169.20;167.90;55;2305;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.195 block200.bin: 622.89;7;46;0;1;52.00;13.60;0;113;14;41;57;100.00;170.60;170.00;55;2392;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.251 block201.bin: 622.92;7;42;0;1;49.00;-10.00;0;113;1;41;57;100.20;171.20;170.80;55;2197;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.342 block202.bin: 622.94;7;40;0;1;63.00;27.90;0;113;16;41;57;100.30;171.80;171.30;55;2077;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.372 block203.bin: 622.96;7;47;0;1;106.00;46.10;0;113;25;41;57;99.60;169.40;168.30;55;2440;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.417 block204.bin: 622.99;7;46;0;1;63.00;-8.80;0;113;0;41;57;100.00;170.50;170.00;55;2412;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.489 block205.bin: 623.01;7;38;0;1;78.00;-10.00;0;113;0;41;57;100.40;172.10;171.50;55;2004;127;0;0;0;0;0;0;0;0;0;0;1;1;
17:41:26.552 block206.bin: 623.03;7;28;0;1;89.00;-10.00;0;113;6;41;57;100.40;172.20;171.60;55;1477;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.605 block207.bin: 623.05;7;25;0;1;98.00;-1.10;0;113;25;41;57;100.20;171.20;170.90;55;1300;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.662 block208.bin: 623.06;7;27;0;1;8.00;1.90;0;113;2;41;57;100.10;170.90;170.50;55;1405;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.718 block209.bin: 623.08;7;29;0;1;35.00;4.10;0;113;9;41;57;100.20;171.40;171.10;55;1526;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.777 block210.bin: 623.09;7;32;0;1;85.20;44.70;0;113;0;41;57;99.80;169.90;168.80;55;1690;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.852 block211.bin: 623.11;7;38;0;1;171.00;46.70;0;113;99;41;57;99.70;170.30;169.00;55;1990;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.904 block212.bin: 623.14;7;44;0;1;65.00;2.60;0;113;0;42;57;99.50;168.90;167.60;55;2279;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:26.964 block213.bin: 623.16;7;39;0;1;78.00;-10.00;0;113;0;41;57;100.30;172.00;171.40;55;2009;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:27.024 block214.bin: 623.18;7;38;0;1;44.00;11.60;0;113;11;41;57;99.90;171.30;171.10;55;1996;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:27.093 block215.bin: 623.20;7;36;0;1;86.00;-10.00;0;113;0;41;57;100.20;171.30;170.80;55;1897;127;0;0;0;0;0;0;0;0;0;0;1;1;
17:41:27.135 block216.bin: 623.22;7;27;0;1;50.40;-9.70;0;113;24;41;57;100.40;172.20;171.60;55;1422;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:27.192 block217.bin: 623.24;7;29;0;1;43.00;10.80;0;113;11;41;57;100.10;170.80;170.30;55;1531;127;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:27.266 block218.bin: 623.25;7;27;0;1;57.00;9.20;0;113;14;41;57;100.40;172.10;171.40;55;1398;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:27.320 block219.bin: 623.27;7;31;0;1;52.00;9.30;0;113;13;41;57;99.90;170.10;169.00;55;1636;124;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:27.377 block220.bin: 623.29;7;31;0;1;23.00;4.90;0;113;5;41;57;100.20;171.10;170.70;55;1613;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:27.433 block221.bin: 623.30;7;31;0;1;82.00;15.50;0;113;30;41;57;100.20;171.20;170.90;55;1628;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:27.486 block222.bin: 623.32;7;33;0;1;141.00;31.80;0;113;37;41;57;100.10;170.90;170.60;55;1746;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:27.564 block223.bin: 623.34;7;36;0;1;76.10;-3.90;0;113;0;41;57;100.10;170.70;170.20;55;1863;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:27.613 block224.bin: 623.36;7;35;0;1;74.00;17.20;0;113;19;41;57;100.10;171.10;170.80;55;1849;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:27.684 block225.bin: 623.39;7;38;0;1;43.00;9.70;0;113;11;41;57;100.10;170.80;170.50;55;1960;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:27.744 block226.bin: 623.41;7;41;0;1;98.00;37.90;0;113;31;41;57;99.90;169.80;169.00;55;2154;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:27.782 block227.bin: 623.43;7;47;0;1;104.00;50.70;0;113;28;41;57;99.60;168.90;167.60;55;2467;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:27.848 block228.bin: 623.46;7;49;0;1;34.00;18.30;0;113;9;41;57;99.80;170.10;169.50;55;2529;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:27.928 block229.bin: 623.49;7;42;0;1;69.00;-10.10;0;113;0;41;57;100.30;172.00;171.30;55;2201;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:27.959 block230.bin: 623.51;7;40;0;1;71.00;6.20;0;113;0;41;57;100.10;170.80;170.50;55;2090;125;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:28.027 block231.bin: 623.53;7;37;0;1;15.00;5.20;0;113;3;41;57;100.30;171.70;171.30;55;1908;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:28.086 block232.bin: 623.55;7;30;0;1;105.00;-10.00;0;113;0;41;57;100.40;172.20;171.50;55;1549;126;0;0;0;0;0;0;1;0;0;0;1;1;
17:41:28.141 block233.bin: 623.56;7;20;0;1;66.00;-4.60;0;113;0;41;57;100.40;172.10;171.60;55;1046;124;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:28.199 block234.bin: 623.57;7;17;0;1;101.00;11.30;0;113;29;41;57;100.30;171.70;171.40;55;910;126;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:28.288 block235.bin: 623.59;7;26;0;1;213.00;43.30;0;113;82;41;56;100.00;170.40;169.70;55;1349;124;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:28.314 block236.bin: 623.60;7;36;0;1;175.00;45.20;0;113;68;42;56;99.60;169.30;168.30;55;1896;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:28.396 block237.bin: 623.63;8;40;0;1;34.00;-6.30;0;113;9;42;56;99.60;169.90;169.20;55;2069;125;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:28.442 block238.bin: 623.65;8;40;0;1;72.00;18.80;0;113;19;42;56;100.10;170.70;170.40;55;2101;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:28.505 block239.bin: 623.67;8;46;0;2;272.00;43.30;0;114;62;42;57;99.90;170.20;169.70;55;2402;125;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:28.586 block240.bin: 623.70;8;62;0;2;288.00;118.50;0;114;73;42;57;98.50;165.30;162.00;55;3218;124;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:28.622 block241.bin: 623.74;8;74;0;2;257.00;118.30;0;114;64;43;57;98.30;164.60;161.00;55;3843;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:28.680 block242.bin: 623.78;8;75;0;2;41.00;-9.80;0;114;0;43;57;98.80;166.40;164.50;55;3880;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:28.752 block243.bin: 623.82;8;71;0;1;42.00;-9.60;0;113;0;42;57;99.70;169.70;168.40;55;3669;126;0;0;0;0;0;0;0;0;0;0;1;1;
17:41:28.811 block244.bin: 623.86;8;56;0;1;51.00;-9.80;0;113;0;42;58;100.10;171.30;170.70;55;2930;127;0;0;0;0;0;0;0;0;0;0;1;1;
17:41:28.868 block245.bin: 623.89;8;47;0;1;61.00;-9.90;0;113;0;42;58;100.20;171.40;170.90;55;2439;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:28.917 block246.bin: 623.91;8;41;0;1;71.00;-9.80;0;113;0;42;58;100.20;171.60;171.00;55;2118;124;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:28.978 block247.bin: 623.94;8;36;0;1;81.00;-9.90;0;113;0;42;59;100.20;171.40;170.90;55;1899;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:29.057 block248.bin: 623.95;8;30;0;1;105.00;-9.80;0;113;0;42;59;100.30;171.80;171.20;55;1544;125;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:29.106 block249.bin: 623.97;8;23;0;1;87.00;-7.80;0;113;0;42;59;100.30;171.90;171.30;55;1205;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:29.161 block250.bin: 623.98;8;22;0;1;87.00;13.30;0;113;21;42;59;100.20;171.30;171.00;55;1182;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:29.242 block251.bin: 624.00;8;28;0;1;181.00;31.00;0;113;45;42;59;100.00;170.50;170.00;55;1460;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:29.285 block252.bin: 624.01;8;32;0;1;56.00;14.90;0;113;14;42;60;99.90;170.20;169.80;55;1669;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:29.350 block253.bin: 624.03;8;37;0;1;149.00;45.00;0;113;41;42;60;99.90;170.10;169.50;55;1923;124;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:29.412 block254.bin: 624.05;8;38;0;1;88.00;20.80;0;113;23;42;60;100.00;170.70;170.20;55;1981;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:29.467 block255.bin: 624.07;8;39;0;1;40.00;10.90;0;113;10;42;60;99.90;170.10;169.60;55;2044;124;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:29.535 block256.bin: 624.10;8;37;0;1;68.00;10.10;0;113;17;42;60;100.20;171.30;170.70;55;1933;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:29.593 block257.bin: 624.12;8;42;0;1;155.00;43.70;0;113;42;42;60;99.70;169.30;168.20;55;2209;124;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:29.662 block258.bin: 624.14;8;47;0;1;49.00;21.70;0;113;13;42;60;99.50;168.80;167.80;55;2419;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:29.714 block259.bin: 624.17;8;41;0;1;71.00;-9.90;0;113;0;42;60;100.20;171.60;171.10;55;2144;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:29.765 block260.bin: 624.19;8;35;0;1;83.00;-9.90;0;113;0;42;60;100.30;171.70;171.10;55;1849;124;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:29.830 block261.bin: 624.21;8;26;0;1;104.00;-8.80;0;113;0;42;60;100.30;171.90;171.30;55;1337;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:29.894 block262.bin: 624.22;8;24;0;1;80.20;4.60;0;113;11;42;60;100.10;170.90;170.50;55;1265;124;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:29.963 block263.bin: 624.24;8;27;0;1;117.00;19.20;0;113;28;42;60;100.10;170.80;170.50;55;1426;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:30.015 block264.bin: 624.25;8;36;0;1;174.00;45.20;0;113;99;42;60;99.70;169.50;168.60;55;1895;124;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.079 block265.bin: 624.27;8;43;0;1;51.00;41.90;0;113;14;42;60;99.50;168.70;167.50;55;2249;125;0;0;0;0;0;0;1;0;0;0;1;0;
17:41:30.121 block266.bin: 624.30;8;48;0;1;115.00;42.00;0;113;33;42;60;99.50;168.90;167.80;55;2512;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.197 block267.bin: 624.33;8;49;0;1;41.10;-6.90;0;113;12;42;60;99.70;169.70;169.10;55;2534;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.263 block268.bin: 624.36;8;47;0;1;18.00;7.00;0;113;9;42;60;100.00;170.40;170.00;55;2444;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.313 block269.bin: 624.38;8;43;0;1;15.00;5.80;0;113;3;42;60;100.20;171.50;170.70;55;2239;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.367 block270.bin: 624.40;8;38;0;1;7.20;-10.10;0;113;0;42;60;100.10;171.50;170.90;55;1998;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.424 block271.bin: 624.43;8;38;0;1;38.00;10.40;0;113;8;42;60;100.10;170.80;170.50;55;1954;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.491 block272.bin: 624.45;8;36;0;1;20.00;4.10;0;113;5;41;60;100.00;170.70;170.30;55;1894;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.562 block273.bin: 624.47;8;36;0;1;35.00;7.90;0;113;9;41;60;100.10;170.80;170.50;55;1896;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.621 block274.bin: 624.49;8;36;0;1;24.00;4.10;0;113;4;41;60;100.10;170.80;170.50;55;1851;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.665 block275.bin: 624.51;8;35;0;1;43.00;7.80;0;113;11;41;60;100.10;170.70;170.40;55;1831;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.734 block276.bin: 624.53;8;36;0;1;28.00;8.20;0;113;7;41;59;100.00;170.70;170.30;55;1851;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.814 block277.bin: 624.55;8;35;0;1;46.00;9.30;0;113;11;41;59;100.10;170.90;170.50;55;1828;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.859 block278.bin: 624.57;8;35;0;1;25.00;5.20;0;113;6;41;59;100.10;170.80;170.50;55;1818;127;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:30.907 block279.bin: 624.58;8;29;0;1;114.00;-10.10;0;113;0;41;59;100.30;171.90;171.30;55;1498;125;0;0;0;0;0;1;0;0;0;0;1;0;
17:41:30.978 block280.bin: 624.60;8;22;0;1;73.00;-6.00;0;113;0;41;59;100.30;171.90;171.30;55;1142;124;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:31.029 block281.bin: 624.61;8;17;0;1;16.20;-2.40;0;113;1;41;59;100.30;171.60;171.30;55;883;125;0;0;0;0;0;1;0;0;0;0;1;0;
17:41:31.092 block282.bin: 624.62;8;15;0;1;29.00;-1.20;0;113;0;41;59;100.20;171.20;170.90;55;777;125;0;0;0;0;0;1;0;0;0;0;1;0;
17:41:31.165 block283.bin: 624.62;9;8;0;1;0.00;0.80;0;113;0;41;59;100.20;171.30;171.00;55;415;125;0;0;0;0;0;1;0;0;0;0;1;1;
17:41:31.210 block284.bin: 624.63;9;0;0;1;0.00;0.60;0;113;0;41;58;100.20;171.30;171.00;55;0;125;0;0;0;0;0;1;0;0;0;0;1;0;
17:41:31.293 block285.bin: 624.63;9;0;0;1;0.00;0.60;64;113;0;41;58;100.20;171.30;171.00;55;0;125;0;0;1;305;0;0;0;0;0;1;1;0;
17:41:31.348 block286.bin: 624.63;9;0;0;1;0.00;0.50;64;113;0;41;58;100.20;171.30;171.00;55;0;126;0;0;1;305;0;1;0;0;0;1;1;0;
17:41:31.418 block287.bin: 624.63;9;0;0;1;0.00;0.60;0;113;0;41;58;100.20;171.30;171.00;55;0;125;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:31.452 block288.bin: 624.63;9;0;0;1;0.00;0.60;0;113;0;41;57;100.20;171.30;171.00;55;0;126;0;0;0;0;0;1;0;0;0;0;1;0;
17:41:31.516 block289.bin: 624.63;9;0;0;1;0.00;0.50;0;113;0;41;57;100.20;171.30;171.00;55;0;125;0;0;0;0;0;0;0;0;0;0;1;1;
17:41:31.583 block290.bin: 624.63;9;0;0;1;0.00;0.60;0;113;0;41;57;100.20;171.30;171.00;55;0;126;0;0;0;0;0;1;0;0;0;0;1;1;
17:41:31.652 block291.bin: 624.63;9;0;0;1;0.00;0.60;0;113;0;41;57;100.20;171.30;171.00;55;0;125;0;0;0;0;0;0;0;0;0;0;1;1;
17:41:31.696 block292.bin: 624.63;9;0;0;1;0.00;0.50;64;113;0;41;57;100.20;171.30;171.00;55;0;126;0;0;1;305;0;1;0;0;0;1;1;1;
17:41:31.773 block293.bin: 624.63;9;0;0;1;0.00;0.60;64;113;0;41;57;100.20;171.30;171.00;55;0;125;0;0;1;305;0;1;0;0;0;1;1;1;
17:41:31.831 block294.bin: 624.63;9;0;0;1;0.00;0.60;64;113;0;41;56;100.20;171.30;171.00;55;0;126;0;0;1;305;0;1;0;0;0;1;1;1;
17:41:31.888 block295.bin: 624.63;9;0;0;1;0.00;0.50;64;113;0;41;56;100.20;171.30;171.00;55;0;126;0;0;1;305;0;1;0;0;0;1;1;1;
17:41:31.945 block296.bin: 624.63;9;0;0;1;0.00;0.60;64;113;0;41;56;100.20;171.30;171.00;55;0;125;0;0;1;305;0;0;0;0;0;1;1;1;
17:41:32.004 block297.bin: 624.63;9;0;0;1;0.00;0.60;0;113;0;41;56;100.20;171.30;171.00;55;0;126;0;0;0;0;0;1;0;0;0;0;1;1;
17:41:32.097 block298.bin: 624.63;9;0;0;1;0.00;0.60;0;113;0;41;56;100.20;171.40;171.10;55;0;125;0;0;0;0;0;0;0;0;0;0;1;1;
17:41:32.128 block299.bin: 624.63;9;0;0;1;0.00;0.60;0;113;0;41;56;100.20;171.40;171.10;55;0;126;0;0;0;0;0;1;0;0;0;0;1;1;
17:41:32.204 block300.bin: 624.63;9;0;0;1;0.00;0.50;0;113;0;41;56;100.20;171.40;171.10;55;0;125;0;0;0;0;0;0;0;0;0;0;1;1;
17:41:32.265 block301.bin: 624.63;9;0;0;1;0.00;0.60;0;113;0;41;55;100.20;171.40;171.10;55;0;126;0;0;0;0;0;1;0;0;0;0;1;1;
17:41:32.324 block302.bin: 624.63;9;0;0;1;0.00;0.60;0;113;0;41;55;100.20;171.40;171.10;55;0;125;0;0;0;0;0;1;0;0;0;0;1;0;
17:41:32.391 block303.bin: 624.63;9;0;0;1;0.00;0.50;0;113;0;41;55;100.20;171.40;171.10;55;0;126;0;0;0;0;0;1;0;0;0;0;1;0;
17:41:32.443 block304.bin: 624.63;9;0;0;1;0.00;0.60;0;113;0;41;55;100.20;171.40;171.10;55;0;126;0;0;0;0;0;1;0;0;0;0;1;0;
17:41:32.504 block305.bin: 624.63;9;4;0;1;179.00;14.70;0;113;45;41;55;100.20;171.40;171.10;55;227;126;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:32.572 block306.bin: 624.64;9;10;0;1;62.00;6.70;0;113;16;41;55;100.10;170.90;170.60;55;554;125;0;0;0;0;0;1;0;0;0;0;1;0;
17:41:32.615 block307.bin: 624.64;9;11;0;1;43.00;2.50;0;113;6;41;55;100.20;171.20;170.80;55;579;125;0;0;0;0;0;0;0;0;0;0;1;0;
17:41:32.680 block308.bin: 624.65;9;12;0;1;128.00;10.80;0;113;32;41;55;100.20;171.30;170.90;55;663;126;0;0;0;0;0;1;0;0;0;0;1;0;
17:41:32.754 block309.bin: 624.66;9;14;0;1;16.00;-0.50;0;113;0;41;55;100.20;171.10;170.70;55;733;124;0;0;0;0;0;0;0;0;0;0;1;1;
17:41:32.828 block310.bin: 624.66;9;16;0;1;243.00;38.10;0;113;76;42;55;100.10;170.90;170.50;55;853;126;0;0;0;0;0;1;0;0;0;0;1;0;
17:41:32.889 block311.bin: 624.68;9;27;0;1;100.00;22.30;0;113;23;42;55;99.70;169.40;168.50;55;1438;124;0;0;0;0;0;1;0;0;0;0;1;0;
17:41:32.934 block312.bin: 624.69;9;33;0;1;130.00;30.80;0;113;33;42;55;99.80;170.00;169.40;55;1746;125;0;0;0;0;0;1;0;0;0;0;1;0;
17:41:32.990 block313.bin: 624.71;9;36;0;1;40.00;9.30;0;113;10;42;55;100.00;170.40;170.10;55;1869;124;0;0;0;0;0;1;0;0;0;0;1;0;
